id,title,price,region,city,rooms,area_m2,floor,total_floors,year
1011098043,1-комнатная квартира · 39.8 м² · 7/9 этаж,23 700 000〒,"Сарайшык р-н, Ахмета Байтурсынова 36/1 — Вокзал Нурлы Жол",Астана,1,39.8,7.0,9.0,2025.0
1003187910,2-комнатная квартира · 52 м² · 4/12 этаж,55 000 000〒,"Медеуский р-н, Сагадат Нурмагамбетов 71 — Толе Би",Алматы,2,52.0,4.0,12.0,2025.0
1011270156,3-комнатная квартира · 89 м² · 2/3 этаж,99 500 000〒,"Бостандыкский р-н, мкр Ерменсай, Арайлы 22 к1",Алматы,3,89.0,2.0,3.0,2023.0
1011447632,2-комнатная квартира · 60 м² · 1/5 этаж,20 000 000〒,"мкр Нурсая, Шырайлы 1/3 — НИШ, колледж APEC",Атырау,2,60.0,1.0,5.0,2018.0
1011078815,2-комнатная квартира · 54 м² · 1/5 этаж,42 000 000〒,"Ауэзовский р-н, Микрорайон Мамыр-7 — Момышулы- Шаляпина",Алматы,2,54.0,1.0,5.0,1995.0
1010102953,3-комнатная квартира · 66 м²,45 800 000〒,"Нура р-н, Е-36 6",Астана,3,66.0,,,2025.0
687647155,3-комнатная квартира · 102.25 м²,от 60 736 500〒,"Аль-Фарабийский р-н, мкр Тараз, вдоль улицы Рыскулова",Шымкент,3,102.25,,,2024.0
1011482900,2-комнатная квартира · 63.2 м² · 9/15 этаж,52 000 000〒,"Алматы р-н, Кошкарбаева 13",Астана,2,63.2,9.0,15.0,2023.0
1011242289,4-комнатная квартира · 145 м² · 9/12 этаж,108 500 000〒,"Есильский р-н, Мангилик Ел Е496",Астана,4,145.0,9.0,12.0,2025.0
1008690559,2-комнатная квартира · 81.8 м² · 3/6 этаж,77 000 000〒,"Медеуский р-н, Халиулина 140/5",Алматы,2,81.8,3.0,6.0,2024.0
1010976655,3-комнатная квартира · 70 м² · 9/9 этаж,55 000 000〒,"Есильский р-н, Фариза Онгарсынова 8/2",Астана,3,70.0,9.0,9.0,2024.0
1010825363,3-комнатная квартира · 92 м² · 2/9 этаж,50 000 000〒,"Алматы р-н, Улы дала 28 — Туран",Астана,3,92.0,2.0,9.0,2025.0
1011415199,2-комнатная квартира · 56.2 м² · 4/22 этаж,33 000 000〒,"Нура р-н, Чингиз Айтматов 34 — Айтматова- Сыганак",Астана,2,56.2,4.0,22.0,2020.0
1000294500,5-комнатная квартира · 93 м² · 3/5 этаж,42 900 000〒,"Аль-Фарабийский р-н, Калдаякова 1/3 — Калдаякова - Жангельдина",Шымкент,5,93.0,3.0,5.0,1975.0
1009314674,2-комнатная квартира · 56.8 м² · 2/5 этаж,24 500 000〒,Наурызбай батыра 25,Каскелен,2,56.8,2.0,5.0,2000.0
1004450126,4-комнатная квартира · 100.8 м² · 4/5 этаж,32 000 000〒,Смагулова 52А,Атырау,4,100.8,4.0,5.0,1986.0
1009457328,2-комнатная квартира · 45.1 м² · 2/4 этаж,19 990 000〒,1-й микрорайон 11 — Токатаева,Есик,2,45.1,2.0,4.0,1996.0
1011558465,2-комнатная квартира · 58 м² · 1/5 этаж,16 000 000〒,Караша 7,Кызылорда,2,58.0,1.0,5.0,2016.0
1001289063,4-комнатная квартира · 95 м² · 7/9 этаж,30 000 000〒,5 12 — Лунный,Степногорск,4,95.0,7.0,9.0,1983.0
1003207716,1-комнатная квартира · 43.3 м² · 7/10 этаж,18 000 000〒,Ворушина 26 Б,Павлодар,1,43.3,7.0,10.0,2011.0
698777159,2-комнатная квартира · 69.2 м² · 6/9 этаж,18 000 000〒,Астана 99 — Гипермаркет Дина,Уральск,2,69.2,6.0,9.0,2025.0
1010501110,4-комнатная квартира · 100 м² · 4/7 этаж,71 000 000〒,"Алмалинский р-н, Абая 139 — Жарокова",Алматы,4,100.0,4.0,7.0,1977.0
1004662996,3-комнатная квартира · 98 м² · 1/5 этаж,55 000 000〒,"Каратауский р-н, Жибек жолы 75 кв 2",Шымкент,3,98.0,1.0,5.0,2022.0
1011177575,1-комнатная квартира · 42.51 м² · 3/12 этаж,22 500 000〒,"Сарыарка р-н, Улица Чингиз Айтматов, 79/1 79/1",Астана,1,42.51,3.0,12.0,2026.0
1009449413,2-комнатная квартира · 62.4 м² · 8/16 этаж,29 000 000〒,"Сарайшык р-н, Кошкарбаева 42",Астана,2,62.4,8.0,16.0,2012.0
1010640627,2-комнатная квартира · 41 м² · 14/17 этаж,38 500 000〒,"Есильский р-н, Жошы хан 12 — СФЕРА ПАРК ПРЕЗИДЕНСКИЙ ПАРК",Астана,2,41.0,14.0,17.0,2025.0
1011151218,2-комнатная квартира · 53 м² · 2/5 этаж,17 000 000〒,Дуйсенова,Аягоз,2,53.0,2.0,5.0,1978.0
1010876411,1-комнатная квартира · 43.7 м² · 5/5 этаж,25 000 000〒,"Алматы р-н, улица Абылайхана 57/1",Астана,1,43.7,5.0,5.0,1997.0
1009195831,1-комнатная квартира · 50 м² · 7/16 этаж,58 500 000〒,"Бостандыкский р-н, Сатпаева 82 — Каныша Сатпаева",Алматы,1,50.0,7.0,16.0,2023.0
1010564424,2-комнатная квартира · 42 м² · 12/17 этаж,38 500 000〒,"Есильский р-н, Жошы хан 12",Астана,2,42.0,12.0,17.0,2024.0
1009998933,2-комнатная квартира · 59.72 м²,от 55 742 271〒,"Турксибский р-н, Кайрат микрорайон 716/16",Алматы,2,59.72,,,2025.0
1011349904,1-комнатная квартира · 40 м² · 1/5 этаж,38 000 000〒,"Бостандыкский р-н, Навои 304",Алматы,1,40.0,1.0,5.0,1990.0
699552112,3-комнатная квартира · 136 м² · 1/5 этаж,32 200 000〒,мкр. Алтын орда 2б,Актобе,3,136.0,1.0,5.0,2025.0
1011152382,1-комнатная квартира · 37 м² · 9/12 этаж,24 000 000〒,"Алатауский р-н, мкр Акбулак, 1-я улица 43",Алматы,1,37.0,9.0,12.0,2019.0
1002792813,1-комнатная квартира · 36.6 м² · 9/9 этаж,24 000 000〒,"Абайский р-н, мкр Шымсити, Арман кала 4",Шымкент,1,36.6,9.0,9.0,2023.0
1008931862,4-комнатная квартира · 83 м² · 5/5 этаж,29 500 000〒,"Ульбинский, Ул.Сатпаева 52",Усть-Каменогорск,4,83.0,5.0,5.0,1985.0
1011616077,3-комнатная квартира · 100 м² · 1/9 этаж,44 500 000〒,"мкр. Алтын орда, Мустафа Шокай 2е",Актобе,3,100.0,1.0,9.0,2025.0
1006626873,3-комнатная квартира · 96 м² · 5/5 этаж,43 000 000〒,мкр Жана Орда 4A,Уральск,3,96.0,5.0,5.0,2018.0
1011067272,3-комнатная квартира · 85 м² · 4/12 этаж,135 000 000〒,"Бостандыкский р-н, Минина 14а — Продам евротрешку в ЖК от BI Group",Алматы,3,85.0,4.0,12.0,2024.0
1007624508,2-комнатная квартира · 74.1 м² · 6/12 этаж,69 000 000〒,"Медеуский р-н, Бегалина 7 — Толе би",Алматы,2,74.1,6.0,12.0,2020.0
1010324719,3-комнатная квартира · 67 м² · 4/5 этаж,33 000 000〒,Ермухан Бекмаханова 38,Павлодар,3,67.0,4.0,5.0,1976.0
1011524831,3-комнатная квартира · 94 м² · 3/5 этаж,41 500 000〒,Лермонтова 93/5,Павлодар,3,94.0,3.0,5.0,2025.0
1011490367,3-комнатная квартира · 63 м² · 1/6 этаж,18 500 000〒,Курганская 4,Костанай,3,63.0,1.0,6.0,1990.0
1011259159,1-комнатная квартира · 30.3 м² · 1/4 этаж,14 200 000〒,Торайгырова 95,Павлодар,1,30.3,1.0,4.0,1976.0
1011238618,2-комнатная квартира · 47.6 м² · 3/5 этаж,25 000 000〒,"Есильский р-н, Е495 8 — Таха хусейна",Астана,2,47.6,3.0,5.0,2018.0
1011671769,1-комнатная квартира · 39 м² · 6/16 этаж,25 000 000〒,​Туркия 1280/2,Шымкент,1,39.0,6.0,16.0,2023.0
1009879576,1-комнатная квартира · 47.9 м² · 6/7 этаж,46 000 000〒,"Алмалинский р-н, Айтеке би — Наурызбай батыра/Айтеке би",Алматы,1,47.9,6.0,7.0,1976.0
689098887,3-комнатная квартира · 70 м² · 15/17 этаж,81 000 000〒,"Бостандыкский р-н, Гагарина 233 — Угол Березовского (рядом с Zeta)",Алматы,3,70.0,15.0,17.0,2021.0
685541587,2-комнатная квартира · 57.2 м² · 9/16 этаж,28 000 000〒,"Алматы р-н, Мустафина 21/6",Астана,2,57.2,9.0,16.0,2011.0
1002225889,2-комнатная квартира · 62.7 м² · 9/9 этаж,37 500 000〒,"Наурызбайский р-н, мкр Шугыла, Мкр. Шугыла 340/4 к17",Алматы,2,62.7,9.0,9.0,2020.0
1009367559,2-комнатная квартира · 45 м² · 4/5 этаж,9 000 000〒,3 мкр 40,Абай,2,45.0,4.0,5.0,1973.0
1010305801,3-комнатная квартира · 90 м² · 6/9 этаж,70 800 000〒,"Сарайшык р-н, Жумекен Нажимеденов 28 — Самая выгодная цена!",Астана,3,90.0,6.0,9.0,2025.0
1010889043,4-комнатная квартира · 215 м²,140 000 000〒,"Ауэзовский р-н, мкр Достык, Акжунис 22",Алматы,4,215.0,,,2026.0
1009852010,1-комнатная квартира · 36.6 м² · 1/5 этаж,14 000 000〒,"Азаттык, 3а 3а",Косшы,1,36.6,1.0,5.0,2016.0
1010534274,2-комнатная квартира · 44 м² · 3/4 этаж,16 500 000〒,"Ульбинский, Космическая 13",Усть-Каменогорск,2,44.0,3.0,4.0,1968.0
1005707889,2-комнатная квартира · 45 м² · 2/9 этаж,11 000 000〒,8-й мкр 28,Актау,2,45.0,2.0,9.0,1975.0
1007489054,3-комнатная квартира · 78.2 м² · 1/5 этаж,31 500 000〒,"Ульбинский, Молдагуловой 17/7",Усть-Каменогорск,3,78.2,1.0,5.0,2013.0
1010731433,3-комнатная квартира · 87.82 м² · 3/9 этаж,50 500 000〒,"Сарайшык р-н, Магжана Жумабаева 38",Астана,3,87.82,3.0,9.0,2026.0
1010241765,2-комнатная квартира · 48 м² · 10/10 этаж,20 000 000〒,"Красный Кордон, Энернетик",Семей,2,48.0,10.0,10.0,2011.0
1011228477,3-комнатная квартира · 61.2 м² · 9/12 этаж,55 000 000〒,"Есильский р-н, Туран 46/5",Астана,3,61.2,9.0,12.0,2020.0
1011648782,3-комнатная квартира · 86.8 м² · 5/9 этаж,53 123 456〒,"Алматы р-н, Тауелсиздик 21 — Тауелсиздик \ Шарль де Голь",Астана,3,86.8,5.0,9.0,2016.0
1008851837,3-комнатная квартира · 65 м² · 8/10 этаж,28 990 000〒,"Сарыарка р-н, Тлендиева 44/1",Астана,3,65.0,8.0,10.0,2013.0
1011103544,2-комнатная квартира · 45 м² · 4/5 этаж,15 000 000〒,"Казыбек би р-н, Пр.Н.Абдирова 35 — Ул.Гоголя",Караганда,2,45.0,4.0,5.0,1964.0
1008804678,1-комнатная квартира · 36.1 м² · 5/9 этаж,27 000 000〒,"Нура р-н, Туран 57/7 — Самая горячая цена во всем комплексе!",Астана,1,36.1,5.0,9.0,2025.0
1010558685,2-комнатная квартира · 49.3 м² · 6/9 этаж,19 800 000〒,"Алматы р-н, Мустафина 21 — Мустафина-Кудайбердиулы‼️Срочно‼️",Астана,2,49.3,6.0,9.0,2007.0
1008626252,1-комнатная квартира · 25.5 м² · 2/5 этаж,9 435 000〒,Увалиева 1,Усть-Каменогорск,1,25.5,2.0,5.0,2024.0
1007023865,3-комнатная квартира · 95 м² · 8/9 этаж,44 000 000〒,Военный городок 25/1  блок Б — Спорткомплекс Казахстан,Костанай,3,95.0,8.0,9.0,2021.0
1011202730,3-комнатная квартира · 103 м² · 2 этаж,98 000 000〒,"Каратауский р-н, Нурсултана Назарбаева 1",Шымкент,3,103.0,,,2025.0
1010689088,2-комнатная квартира · 51.1 м² · 2/5 этаж,20 000 000〒,мкр 4 25 — 24 школа,Уральск,2,51.1,2.0,5.0,1991.0
1006967262,2-комнатная квартира · 63 м² · 4/8 этаж,50 000 000〒,"Есильский р-н, Мангилик Ел 82 — Шикарный вид на мечеть!",Астана,2,63.0,4.0,8.0,2023.0
1010693101,3-комнатная квартира · 95 м² · 9/9 этаж,75 000 000〒,"Есильский р-н, Толе Би 27 — Улы Дала",Астана,3,95.0,9.0,9.0,2024.0
1009598825,4-комнатная квартира · 131.8 м² · 16/16 этаж,69 000 000〒,"Наурызбайский р-н, мкр Шугыла, Жуалы 5 — Толе би",Алматы,4,131.8,16.0,16.0,2012.0
1007462515,2-комнатная квартира · 63 м² · 5/17 этаж,56 800 000〒,"Ауэзовский р-н, Навои — Навои-Жандосова",Алматы,2,63.0,5.0,17.0,2023.0
1002811413,3-комнатная квартира · 90 м² · 1/13 этаж,46 000 000〒,"Нура р-н, Максут Нарикбаев 4",Астана,3,90.0,1.0,13.0,2023.0
1011557327,4-комнатная квартира · 93.1 м² · 4/9 этаж,40 000 000〒,Чокина 29/1,Павлодар,4,93.1,4.0,9.0,1982.0
1010793345,1-комнатная квартира · 50.3 м² · 3/8 этаж,39 000 000〒,"Есильский р-н, Мәңгілік Ел 42",Астана,1,50.3,3.0,8.0,2021.0
1008763805,1-комнатная квартира · 37 м² · 3/6 этаж,21 000 000〒,"Есильский р-н, Е319 2",Астана,1,37.0,3.0,6.0,2016.0
1005706594,2-комнатная квартира · 58 м² · 7/17 этаж,42 500 000〒,"Нура р-н, Толе би 16",Астана,2,58.0,7.0,17.0,2024.0
1010048426,2-комнатная квартира · 45.1 м² · 4/4 этаж,29 000 000〒,"Ауэзовский р-н, мкр №4 1 — Абая - Алтынсарина",Алматы,2,45.1,4.0,4.0,1965.0
1007636157,2-комнатная квартира · 52.6 м² · 7/8 этаж,32 000 000〒,"Алматы р-н, А.Байтурсынова 47 — Бином школа",Астана,2,52.6,7.0,8.0,2020.0
1008682767,2-комнатная квартира · 60 м² · 7/9 этаж,38 000 000〒,"Есильский р-н, Улы Дала 47/1 — Туркестан",Астана,2,60.0,7.0,9.0,2016.0
1000457818,3-комнатная квартира · 74.1 м²,от 30 381 000〒,с. Тузусай,Тузусай,3,74.1,,,2026.0
1011125260,3-комнатная квартира · 85 м² · 3/5 этаж,36 000 000〒,"Каратауский р-н, мкр Нурсат",Шымкент,3,85.0,3.0,5.0,2007.0
1009430635,1-комнатная квартира · 32 м² · 1/5 этаж,8 888 888〒,"1 Микрорайо,  Нышанова — Рядом кафе Сат",Туркестан,1,32.0,1.0,5.0,1970.0
1010743790,3-комнатная квартира · 93 м² · 2/6 этаж,95 000 000〒,"Алатауский р-н, Бауыржана Момышулы",Алматы,3,93.0,2.0,6.0,2025.0
1010391164,3-комнатная квартира · 90 м² · 2/6 этаж,49 000 000〒,"Есильский р-н, Кабанбай батыра 75А",Астана,3,90.0,2.0,6.0,2020.0
1005794068,3-комнатная квартира · 87 м² · 10/12 этаж,82 000 000〒,"Алмалинский р-н, Жамбыла",Алматы,3,87.0,10.0,12.0,2021.0
1010258534,2-комнатная квартира · 59 м² · 10/12 этаж,23 000 000〒,Казтуган жырау 11А,Шымкент,2,59.0,10.0,12.0,2020.0
1011523218,4-комнатная квартира · 200 м² · 2/2 этаж,73 000 000〒,Губайдолла Айдаров,Жанаозен,4,200.0,2.0,2.0,2023.0
1009177509,1-комнатная квартира · 42.5 м² · 2/9 этаж,20 000 000〒,"Алматы р-н, Шаймерденова 2 — Вокзал нурлы жол",Астана,1,42.5,2.0,9.0,2025.0
1003778800,2-комнатная квартира · 55.14 м² · 4/6 этаж,38 000 000〒,"Алатауский р-н, Бауыржана Момышулы 11/14а",Алматы,2,55.14,4.0,6.0,2025.0
1011629459,2-комнатная квартира · 60 м² · 6/12 этаж,38 500 000〒,"Нура р-н, Туран — БЕЗ КОМИССИИ ДЛЯ ПОКУПАТЕЛЯ",Астана,2,60.0,6.0,12.0,2022.0
1010844238,3-комнатная квартира · 60 м² · 3/5 этаж,20 500 000〒,Кердери 77 — Напротив 11-й школы,Уральск,3,60.0,3.0,5.0,1980.0
1011279670,1-комнатная квартира · 38 м² · 3/9 этаж,21 500 000〒,"Каратауский р-н, мкр Нурсат 2 23а — Шаяхметова- Назарбаева",Шымкент,1,38.0,3.0,9.0,2016.0
1011318341,2-комнатная квартира · 75 м² · 8/20 этаж,45 500 000〒,"Алмалинский р-н, Брусиловского 163",Алматы,2,75.0,8.0,20.0,2011.0
1010051374,2-комнатная квартира · 48.4 м² · 2/5 этаж,13 500 000〒,Гагарина 113,Уральск,2,48.4,2.0,5.0,1982.0
1010539245,3-комнатная квартира · 61 м² · 5/5 этаж,28 000 000〒,Лерментова 47 — Возле ЦОН,Талгар,3,61.0,5.0,5.0,1977.0
1011103685,4-комнатная квартира · 147.5 м² · 7/10 этаж,52 000 000〒,32Б мкр 3,Актау,4,147.5,7.0,10.0,2019.0
1011654685,2-комнатная квартира · 57 м² · 2/3 этаж,16 500 000〒,Металлургов 26 — ДКМ,Усть-Каменогорск,2,57.0,2.0,3.0,1954.0
1009292482,2-комнатная квартира · 63 м² · 14 этаж,25 900 000〒,"Есильский р-н, Алматы 13 — Алматы ГОРЯЩАЯ ЦЕНА",Астана,2,63.0,,,2011.0
1006692942,3-комнатная квартира · 61 м² · 2/5 этаж,18 500 000〒,Жангир хана 65,Уральск,3,61.0,2.0,5.0,1983.0
1011029917,2-комнатная квартира · 64 м² · 5 этаж,26 500 000〒,Чайковского 13а,Петропавловск,2,64.0,,,2007.0
1007039716,2-комнатная квартира · 50.5 м² · 4/4 этаж,19 750 000〒,Павлова Толстого,Павлодар,2,50.5,4.0,4.0,2026.0
1004059337,2-комнатная квартира · 47.9 м² · 5/6 этаж,29 000 000〒,"Наурызбайский р-н, мкр Шугыла, Жунисова 2/13 к 10",Алматы,2,47.9,5.0,6.0,2022.0
1009654623,1-комнатная квартира · 36 м² · 1/9 этаж,24 990 000〒,Илияса Есенберлина 20,Усть-Каменогорск,1,36.0,1.0,9.0,2025.0
1010902500,3-комнатная квартира · 77 м² · 7/17 этаж,59 000 000〒,"Нура р-н, Улы Дала 25, 27, 29, 29/1 — Толе Би",Астана,3,77.0,7.0,17.0,2025.0
1008538512,3-комнатная квартира · 95 м² · 2/12 этаж,90 000 000〒,"Ауэзовский р-н, Аскарова 8, 8/1, 8/2, 8/3 — Саина-Аскарова",Алматы,3,95.0,2.0,12.0,2026.0
1009908699,2-комнатная квартира · 58 м² · 2/3 этаж,48 000 000〒,"Бостандыкский р-н, Мкрн. Нурлытау 932",Алматы,2,58.0,2.0,3.0,2025.0
1009871412,3-комнатная квартира · 99.8 м² · 2/9 этаж,43 000 000〒,"Сарыарка р-н, Косшыгулулы 15",Астана,3,99.8,2.0,9.0,2023.0
1009620605,3-комнатная квартира · 91 м² · 8/12 этаж,86 000 000〒,"Есильский р-н, Аль-Фараби 7/3 — Первая линия Сфера парка",Астана,3,91.0,8.0,12.0,2024.0
676438574,2-комнатная квартира · 50 м² · 5/5 этаж,19 000 000〒,"Аль-Фарабийский р-н, 17-й микрорайон, 17 мкр 3а — Шаяхметова",Шымкент,2,50.0,5.0,5.0,1980.0
1011496720,3-комнатная квартира · 87 м² · 9/9 этаж,55 500 000〒,"Есильский р-н, E-669 13/1 — Улы дала",Астана,3,87.0,9.0,9.0,2023.0
761309874,1-комнатная квартира · 41 м² · 8/9 этаж,12 000 000〒,мкр Береке 20,Атырау,1,41.0,8.0,9.0,2019.0
1009634264,2-комнатная квартира · 42.6 м² · 4/5 этаж,34 000 000〒,"Ауэзовский р-н, мкр Аксай-2 62 — Маргулана / Саина",Алматы,2,42.6,4.0,5.0,1983.0
1001867971,3-комнатная квартира · 159 м² · 3/3 этаж,189 000 000〒,"Медеуский р-н, Оспанова 85/75",Алматы,3,159.0,3.0,3.0,2020.0
1008351955,2-комнатная квартира · 67 м² · 5/13 этаж,35 000 000〒,"Нура р-н, Максут Нарикбаев 6а",Астана,2,67.0,5.0,13.0,2023.0
1005516741,2-комнатная квартира · 48 м² · 4/12 этаж,30 500 000〒,"Есильский р-н, Мангилик Ел Е496",Астана,2,48.0,4.0,12.0,2025.0
760697984,4-комнатная квартира · 140.56 м²,от 125 941 760〒,"Нура р-н, Е-899 5/1",Астана,4,140.56,,,2026.0
1009439214,3-комнатная квартира · 90.4 м² · 8/16 этаж,48 000 000〒,"Каратауский р-н, мкр Нурсат, Аргынбекова без номера — Байтерекова",Шымкент,3,90.4,8.0,16.0,2025.0
1008520396,3-комнатная квартира · 72 м² · 3/9 этаж,55 000 000〒,"Алмалинский р-н, Толеби 190",Алматы,3,72.0,3.0,9.0,1985.0
1011380455,4-комнатная квартира · 100 м² · 3/10 этаж,42 000 000〒,Докучаева 34Б,Семей,4,100.0,3.0,10.0,2009.0
1003692242,3-комнатная квартира · 133.7 м² · 2/3 этаж,99 900 000〒,"Бостандыкский р-н, мкр Нурлытау (Энергетик), Газиза Жубанова 26/1",Алматы,3,133.7,2.0,3.0,2025.0
1010872418,3-комнатная квартира · 84 м² · 4/12 этаж,50 500 000〒,"Алматы р-н, Ракымжан Кошкарбаев 37 — Кошкарбаева Жумабаева",Астана,3,84.0,4.0,12.0,2016.0
761434058,1-комнатная квартира · 22 м² · 2/4 этаж,17 550 000〒,"Ауэзовский р-н, мкр Таугуль-1 1/3 — 2-Вишевского",Алматы,1,22.0,2.0,4.0,1973.0
1000265858,2-комнатная квартира · 49 м² · 5/5 этаж,17 800 000〒,"Аль-Фарабийский р-н, Абдыразакова 3 — Дархан",Шымкент,2,49.0,5.0,5.0,1982.0
1010777266,2-комнатная квартира · 50.2 м² · 2/10 этаж,25 500 000〒,Толстого 68 — ТД КВАЗАР,Павлодар,2,50.2,2.0,10.0,1988.0
1011483581,1-комнатная квартира · 34.9 м² · 4/9 этаж,25 000 000〒,"Наурызбайский р-н, Райымбек 590/15",Алматы,1,34.9,4.0,9.0,2025.0
1011524691,1-комнатная квартира · 33 м² · 4/5 этаж,9 700 000〒,Майлина 18,Костанай,1,33.0,4.0,5.0,1985.0
1007733610,3-комнатная квартира · 70 м² · 2/4 этаж,15 500 000〒,Абая 29 — Центр,Абай,3,70.0,2.0,4.0,1961.0
1009049451,3-комнатная квартира · 102 м² · 2/5 этаж,58 500 000〒,"Микрорайон Береке, Береке 45",Костанай,3,102.0,2.0,5.0,2025.0
1009882528,3-комнатная квартира · 62 м² · 4/5 этаж,11 000 000〒,9мкр 22,Степногорск,3,62.0,4.0,5.0,1986.0
1011551199,3-комнатная квартира · 92.5 м² · 2/10 этаж,81 000 000〒,"Казыбек би р-н, мкр Новый Город, Комиссарова 10/3 — 1000 мелочей",Караганда,3,92.5,2.0,10.0,2019.0
1010798030,1-комнатная квартира · 41.9 м² · 15/16 этаж,22 999 999〒,"Сарыарка р-н, Е 882 7",Астана,1,41.9,15.0,16.0,2026.0
1011399134,3-комнатная квартира · 108.48 м² · 2/5 этаж,85 000 000〒,"Наурызбайский р-н, Акселеу Сейдембек 105/6",Алматы,3,108.48,2.0,5.0,2026.0
1010525271,2-комнатная квартира · 64 м² · 11/12 этаж,36 000 000〒,Курмангазы строение 116,Атырау,2,64.0,11.0,12.0,2026.0
666337430,1-комнатная квартира · 27.84 м²,от 9 744 000〒,Республика 40,Косшы,1,27.84,,,2024.0
1000634128,3-комнатная квартира · 96 м² · 10/12 этаж,84 500 000〒,"Есильский р-н, Керей и Жанибек хандар — Президентский парк",Астана,3,96.0,10.0,12.0,2022.0
1011246062,2-комнатная квартира · 46 м² · 2/5 этаж,20 000 000〒,"Алматы р-н, Петрова 14 — Горящий Вариант!!! только наличка",Астана,2,46.0,2.0,5.0,1980.0
1008625545,3-комнатная квартира · 65 м²,15 500 000〒,Жукова 14п,Шемонаиха,3,65.0,,,2013.0
1011477950,1-комнатная квартира · 29 м² · 2/9 этаж,17 000 000〒,"Сарыарка р-н, С. Кубрина 22/1",Астана,1,29.0,2.0,9.0,2006.0
1008461222,1-комнатная квартира · 36 м² · 2/16 этаж,27 500 000〒,"Сарыарка р-н, Кумисбекова 2 — Кумисбекова",Астана,1,36.0,2.0,16.0,2021.0
1006949558,2-комнатная квартира · 54.92 м² · 2/6 этаж,28 900 000〒,"Турксибский р-н, мкр Кайрат — Рыскулова Кульджинский тракт",Алматы,2,54.92,2.0,6.0,2025.0
1011323930,3-комнатная квартира · 68 м² · 8/9 этаж,14 900 000〒,70 квартал 9,Темиртау,3,68.0,8.0,9.0,1979.0
695181524,2-комнатная квартира · 63.4 м² · 9/9 этаж,30 000 000〒,"Турксибский р-н, мкр Жас Канат, Баймаганбетова — Рядом с мечетью",Алматы,2,63.4,9.0,9.0,2016.0
1010327221,4-комнатная квартира · 160 м² · 5/22 этаж,69 777 777〒,"Сарайшык р-н, Шамши Калдаяков 11 — Тәуелсіздік",Астана,4,160.0,5.0,22.0,2011.0
1003563016,2-комнатная квартира · 63 м² · 9/10 этаж,33 000 000〒,"Каратауский р-н, мкр Нурсат 220",Шымкент,2,63.0,9.0,10.0,2015.0
1010804743,4-комнатная квартира · 78.7 м² · 3/9 этаж,35 000 000〒,"Казыбек би р-н, мкр Юго-Восток, Дуйсембекова 67",Караганда,4,78.7,3.0,9.0,1982.0
1010598065,2-комнатная квартира · 60 м² · 6/12 этаж,58 500 000〒,"Есильский р-н, ул. Жошы хан, 12/3 12/3 — Сфера Парк, Даму Парк",Астана,2,60.0,6.0,12.0,2026.0
1011433135,2-комнатная квартира · 58 м² · 5/5 этаж,18 900 000〒,Айталиева,Уральск,2,58.0,5.0,5.0,2016.0
1011331326,4-комнатная квартира · 203 м² · 5/6 этаж,265 000 000〒,"Медеуский р-н, Аль-Фараби 110В",Алматы,4,203.0,5.0,6.0,2007.0
1011405118,1-комнатная квартира · 26 м² · 3/3 этаж,46 800 000〒,"Медеуский р-н, Медеуский район уч.83/25",Алматы,1,26.0,3.0,3.0,2022.0
1002650644,2-комнатная квартира · 66.7 м²,39 000 000〒,"Енбекшинский р-н, 193-й квартал, 193-й квартал участок 1690/2",Шымкент,2,66.7,,,2026.0
1010077488,2-комнатная квартира · 52 м² · 12/12 этаж,36 000 000〒,"Есильский р-н, Бухар жырау 13 — 809",Астана,2,52.0,12.0,12.0,2025.0
1011584097,4-комнатная квартира · 92.5 м² · 5/10 этаж,63 000 000〒,Луначарского 49,Павлодар,4,92.5,5.0,10.0,2023.0
688985535,3-комнатная квартира · 67.5 м² · 1/5 этаж,23 000 000〒,Бухар жырау 12 — Короленко Лермонтова,Павлодар,3,67.5,1.0,5.0,1972.0
1008227079,1-комнатная квартира · 17.4 м² · 2/5 этаж,2 500 000〒,Толеби 11,Тараз,1,17.4,2.0,5.0,1980.0
1011137701,1-комнатная квартира · 36 м² · 5/5 этаж,17 000 000〒,"р-н Байконур, проспект республика 4/1",Астана,1,36.0,5.0,5.0,1981.0
1009511459,2-комнатная квартира · 51.9 м² · 3/6 этаж,59 000 000〒,"Медеуский р-н, мкр Коктобе, Талгата Бигельдинова 138",Алматы,2,51.9,3.0,6.0,2026.0
1011022611,1-комнатная квартира · 52 м² · 1 этаж,7 500 000〒,Қоғалы 5,Кызылорда,1,52.0,,,2011.0
1010884098,2-комнатная квартира · 73 м² · 4/9 этаж,41 000 000〒,"Нура р-н, Е435 5 — Е126",Астана,2,73.0,4.0,9.0,2024.0
1005839953,2-комнатная квартира · 43.8 м² · 1/5 этаж,7 500 000〒,3 мкр. 14 — РТИ,Сарань,2,43.8,1.0,5.0,1986.0
1000221679,1-комнатная квартира · 40.8 м² · 5/9 этаж,25 500 000〒,"Есильский р-н, Санжара Асфендиярова 6 — ТЦ «Ханшатыр»‼️Срочно‼️",Астана,1,40.8,5.0,9.0,2022.0
1010181267,2-комнатная квартира · 53 м² · 6/11 этаж,30 000 000〒,"Нура р-н, Роза Багланова 1 — Магнум по Туран",Астана,2,53.0,6.0,11.0,2023.0
